,vignette_name,generation_number,response,reflection_score,id
513,1,4,Heinz can call his Congressional Representative and Senators to see if they can help.,0.8,18
514,1,5,Heinz can give up and tell his wife she is on her own.,0.0033333333333333335,18
515,2,1,Josh can call a tow truck and a taxi so the car can be removed from the road and the taxi can take him to the airport.,0.95,18
516,2,2,Josh can get an Uber and leave his car.,0.24333333333333335,18
517,2,3,Josh can call a friend to pick him up and another friend to deal with his car.,0.37,18
518,2,4,Josh can cancel the tr-- hunting in Africa isn't terribly ethical and he sees the car breaking down as a sign that he was doing the wrong thing.,0.8333333333333334,18
519,2,5,Josh can walk the rest of the way.,0.31,18
520,3,1,Brian can go through the receipts and try to find the source of the error.,0.9833333333333333,18
521,3,2,Brian can put his own money into the register to make up for it.,0.9,18
522,3,3,Brian can report the issue to the morning manager.,0.6833333333333333,18
523,3,4,Brian can re-count the drawer.,0.95,18
524,3,5,Brian can just ignore the problem.,0.23,18
525,4,1,Ask someone at the gym to use their phone so Liz can call her friend.,0.6366666666666667,18
526,4,2,Ask the front desk at the gym to call her friend for her.,0.7033333333333334,18
527,4,3,Liz can try to catch her friend before it is too late by leaving the gym and driving to where she thinks her friend will be.,0.31666666666666665,18
528,4,4,Liz can renew her gym membership.,0.9666666666666667,18
529,4,5,Liz can wait out front for her friend and they can go do something else.,0.7833333333333333,18
530,5,1,Mary can explain what happened to her teacher.,0.8833333333333333,18
531,5,2,Mary can call her mom to have her bring the assignment.,0.9166666666666666,18
532,5,3,Mary can re-do the assignment before class.,0.6033333333333334,18
533,5,4,Mary can say the dog ate her homework.,0.02666666666666667,18
534,5,5,Mary can ask if she can bring the assignment in the next day.,0.7833333333333333,18
535,6,1,Brad and his friends can make a safe camp to stay safe and warm until the can figure out the next step.,0.9166666666666666,18
536,6,2,Brad can try to find the way back.,0.62,18
537,6,3,Brad can send a signal to call for help.,0.9666666666666667,18
538,6,4,Brad and his friends can trudge on and try to find a way out.,0.4666666666666667,18
539,6,5,Brad and his friends can have a party and use all the supplies that they have left.,0.05,18
540,1,1,Ask friends and family for funds.,0.6166666666666667,19
541,1,2,Publicly request help on social media.,0.6166666666666667,19
542,1,3,Start a Go Fund Me for the meds.,0.68,19
543,1,4,State your case to your insurance provider.,0.6966666666666667,19
544,1,5,Steal the medication.,0.24666666666666667,19
545,2,1,Call his auto club.,0.8966666666666666,19
546,2,2,Call a tow truck.,0.9033333333333333,19
547,2,3,Call an Uber and leave his car to be towed.,0.8133333333333334,19
548,2,4,"Call a friend to pick him up, take him to the airport, and deal with his car.",0.6133333333333333,19
549,2,5,Call the airline to reschedule his flight.,0.9133333333333333,19
550,3,1,Replace the money with his own funds.,0.5533333333333333,19
551,3,2,Sell some items without ringing the up and put the money in the register.,0.49,19
552,3,3,Review the receipts to try and determine what happened.,0.7066666666666667,19
553,3,4,Speak to any employee with access to the register.,0.7033333333333334,19
554,3,5,Review any video available.,0.7433333333333333,19
555,4,1,Wait for her friend to let her know.,0.75,19
556,4,2,Update her gym membership.,0.72,19
557,4,3,Just go back to work.,0.47,19
558,4,4,Go out for lunch instead.,0.4533333333333333,19
559,4,5,Leave a note for her friend.,0.72,19
560,5,1,Explain what happened to the instructor.,0.7933333333333333,19
561,5,2,Call her Mom to bring it.,0.8133333333333334,19
562,5,3,Call in sick to her class.,0.5766666666666667,19
563,5,4,Try and recreate it quick.,0.6933333333333334,19
564,5,5,Just ditch the class.,0.47,19
565,6,1,Stay put and wait for rescue.,0.71,19
566,6,2,Build a makeshift shelter.,0.73,19
567,6,3,Try and find his way back.,0.7166666666666667,19
568,6,4,Build a big signal fire.,0.64,19
569,6,5,Yell and scream for help.,0.6166666666666667,19
570,1,1,plead with the pharmacy for the medication,0.6333333333333333,20
571,1,2,create a fake insurance card,0.03666666666666667,20
572,1,3,steal the medication,0.3,20
573,1,4,go without the medication,0.8,20
574,1,5,try to get someone else to give them their medication,0.36666666666666664,20
575,2,1,call an uber or taxi,0.9666666666666667,20
576,2,2,ask a friend for a ride,0.9366666666666666,20
577,2,3,cancel his trip,0.37666666666666665,20
578,2,4,hitchhike to the airport,0.3433333333333333,20
579,2,5,call a bomb threat into the airport to delay his flight,0.0,20
580,3,1,pay the money back on his own,0.48333333333333334,20
581,3,2,take up a collection from all the employees,0.5666666666666667,20
582,3,3,change the receipts to show the register is correct,0.11666666666666667,20
583,3,4,confront each employee to see if they took the money,0.85,20
584,3,5,quit and not have to work the overtime,0.34,20
585,4,1,pay to reestablish her membership,0.95,20
586,4,2,leave and not tell her friend,0.17,20
587,4,3,sneak in,0.05,20
588,4,4,promise to pay next time,0.6833333333333333,20
589,4,5,say that there must have been a mistake and trick her way inside,0.06,20
590,5,1,explain what happened to the teacher,0.9933333333333333,20
591,5,2,go home and get the assignment,0.8,20
592,5,3,promise to bring it in the next day,0.9366666666666666,20
593,5,4,have mom bring the assignment to school,0.8533333333333334,20
594,5,5,call mom and she can explain what happened to the teacher,0.5166666666666667,20
595,6,1,build a fire for warmth,0.9933333333333333,20
596,6,2,send a smoke signal to rescuers,0.6666666666666666,20
597,6,3,give up and wait to die,0.17333333333333334,20
598,6,4,make plans for surviving long term,0.9633333333333334,20
599,6,5,send friends in different directions for help,0.4633333333333333,20
600,1,1,start a fundraiser,0.8866666666666667,21
601,1,2,ask for a loan,0.86,21
602,1,3,steal the medicine,0.5033333333333333,21
603,1,4,find out if there are any assistance programs,0.9,21
604,1,5,prepare for his wife to die,0.26666666666666666,21
605,2,1,call a friend,0.8066666666666666,21
606,2,2,call an Uber,0.77,21
607,2,3,flag down a ride,0.38333333333333336,21
608,2,4,miss his flight,0.5066666666666667,21
609,2,5,catch a later flight,0.5066666666666667,21
610,3,1,pay out of his own pocket,0.63,21
611,3,2,work the overtime,0.67,21
612,3,3,explain to the manager what happened,0.8666666666666667,21
613,3,4,change the numbers of the accounting sheet,0.23666666666666666,21
614,3,5,lie about how much money is left,0.20666666666666667,21
615,4,1,borrow another phone,0.5433333333333333,21
616,4,2,alert the gym staff to tell her,0.88,21
617,4,3,she could leave,0.13,21
618,4,4,she could ask to enter to tell her friend,0.8166666666666667,21
619,4,5,she could renew her membership,0.9333333333333333,21
620,5,1,tell the teacher what happened,0.7233333333333334,21
621,5,2,call her mom to bring the homework,0.47333333333333333,21
622,5,3,copy a friend's homework,0.41,21
623,5,4,don't turn in homewortk,0.51,21
624,5,5,go home early,0.4033333333333333,21
625,6,1,wait for the crew,0.6,21
626,6,2,try to find their way back,0.6766666666666666,21
627,6,3,look for materials to survive,0.66,21
628,6,4,create a fire to alert for help,0.54,21
629,6,5,call out for help,0.7333333333333333,21
630,1,1,deplete his savings account,1.0,22
631,1,2,take out a loan,1.0,22
632,1,3,withdraw from his 401 K,1.0,22
633,1,4,re-mortgage his house,1.0,22
634,1,5,take a second job to earn extra cash,1.0,22
635,2,1,call an uber,1.0,22
636,2,2,call a taxi,1.0,22
637,2,3,call AAA,1.0,22
638,2,4,call friends,1.0,22
639,2,5,call parents or spouce,1.0,22
640,3,1,ask staff if they are aware of this mistake,1.0,22
641,3,2,alert staff they might have to work overtime,1.0,22
642,3,3,talk to staff individually to see who made the error,1.0,22
643,3,4,just put the money in myself,0.5066666666666667,22
644,3,5,hope staff tells me that they made a mistake,1.0,22
645,4,1,use a phone at the desk,1.0,22
646,4,2,ask another member to call your friend,1.0,22
647,4,3,ask another member to borrow there phone,1.0,22
648,4,4,if no phone go to another place or business to use there phone,0.5033333333333333,22
649,4,5,ask a stranger to borrow their phone,0.01,22
650,5,1,explain to the teacher just what happened,1.0,22
651,5,2,call her mom to bring the assignment to school,1.0,22
652,5,3,ask for a continuence for this assignment,1.0,22
653,5,4,pretend you are sick and go home,0.05333333333333334,22
654,5,5,ask the teacher if you can bring it in the next day,1.0,22
655,6,1,make a fire to keep warm,1.0,22
656,6,2,try to signal somehow for help,1.0,22
657,6,3,try to hunt for food,1.0,22
658,6,4,try to fish for food,1.0,22
659,6,5,look for a cave or other secluded place to keep warm,1.0,22
660,1,1,Find extra jobs to make money.,0.9,23
661,1,2,Ask family for help.,0.8166666666666667,23
662,1,3,Ask friends and strangers for help.,0.7166666666666667,23
663,1,4,Start a GoFundMe.,0.67,23
664,1,5,Pawn belongings.,0.7333333333333333,23
665,2,1,Call AAA.,0.84,23
666,2,2,Get an Uber.,0.8666666666666667,23
667,2,3,Call a taxi.,0.8866666666666667,23
668,2,4,Hitchhike.,0.47,23
669,2,5,Start walking/running.,0.5033333333333333,23
670,3,1,Pay it back out of his pocket.,0.5733333333333334,23
671,3,2,Find out who is responsible and make them pay.,0.7233333333333334,23
672,3,3,Ask everyone to pitch in. ,0.8066666666666666,23
673,3,4,Do nothing and work overtime.,0.6,23
674,3,5,Lie.,0.16666666666666666,23
675,4,1,Ask to use someone else's phone.,0.6166666666666667,23
676,4,2,Ask to use the front desk's phone.,0.8133333333333334,23
677,4,3,Pay for a new membership.,0.7333333333333333,23
678,4,4,Stay and explain to her friend.,0.7833333333333333,23
679,4,5,Go back to get her phone and call her friend late.,0.5666666666666667,23
680,5,1,Explain to her teacher.,0.85,23
681,5,2,Call her mom.,0.8833333333333333,23
682,5,3,Try to redo it quickly.,0.6066666666666667,23
683,5,4,Take the zero.,0.5666666666666667,23
684,5,5,Cry.,0.26666666666666666,23
685,6,1,Scavenge for food and water and wait.,0.5666666666666667,23
686,6,2,Try to hike in a set direction.,0.6333333333333333,23
687,6,3,Yell out.,0.7333333333333333,23
688,6,4,Huddle up and camp.,0.7166666666666667,23
689,6,5,Try to find service on a cell phone.,0.85,23
690,1,1,steal money,0.62,24
691,1,2,Rob pharmacist for meds,0.37666666666666665,24
692,1,3,kidnap doctor ,0.16,24
693,1,4,start go fund me,0.7666666666666667,24
694,1,5,let her die,0.02,24
695,2,1,call taxi ,0.6366666666666667,24
696,2,2,call friend,0.8466666666666667,24
697,2,3,steal car,0.16,24
698,2,4,Grand theft auto a car like the game,0.05333333333333334,24
699,2,5,pay someone to take you ,0.6366666666666667,24
700,3,1,pay it himself,0.6133333333333333,24
701,3,2,triple check numbers,0.9066666666666666,24
702,3,3,do not day anything ,0.6633333333333333,24
703,3,4,fix the numbers,0.5166666666666667,24
704,3,5,quit job,0.3433333333333333,24
705,4,1,Leave a message at the front desk,0.7533333333333333,24
706,4,2,wait in front of the gym,0.5233333333333333,24
707,4,3,not show up,0.48333333333333334,24
708,4,4,Explain later,0.6666666666666666,24
709,4,5,call on a land line ,0.9266666666666666,24
710,5,1,do it again before class,0.79,24
711,5,2,skip class,0.3233333333333333,24
712,5,3,call your mom and tell her off,0.35333333333333333,24
713,5,4,copy your friends,0.6166666666666667,24
714,5,5,fake sick leave school,0.27666666666666667,24
715,6,1,call rescue crews,0.7433333333333333,24
716,6,2,start a fire,0.6066666666666667,24
717,6,3,hike back,0.63,24
718,6,4,hunt food,0.6833333333333333,24
719,6,5,sleep,0.68,24
720,1,1,Ask friends and family members for help,0.7966666666666666,25
721,1,2,start a gofundme page,0.7333333333333333,25
722,1,3,look for different treatment,0.7633333333333333,25
723,1,4,Not get the treatment,0.22,25
724,1,5,take out a loan,0.75,25
725,2,1,Call a friend,0.8133333333333334,25
726,2,2,Call a family member,0.83,25
727,2,3,Pay for an uber,0.7733333333333333,25
728,2,4,Change the flight,0.8,25
729,2,5,Cancel the trip,0.6466666666666666,25
730,3,1,Ask the staff what happened to it,0.8233333333333334,25
731,3,2,Take money from his next paycheck,0.8033333333333333,25
732,3,3,Take the money from his own wallet,0.8166666666666667,25
733,3,4,Make the staff work overtime,0.4,25
734,3,5,Ask everyone to pay for it equally,0.5133333333333333,25
735,4,1,Renew the membership,0.81,25
736,4,2,Ask to use someone's phone,0.79,25
737,4,3,Wait for her friend to tell her,0.7733333333333333,25
738,4,4,Go back to work,0.51,25
739,4,5,Suggest they do something else,0.74,25
740,5,1,Explain the situation to the teacher,0.79,25
741,5,2,have her mom bring it to her,0.7966666666666666,25
742,5,3,redo the assignment before class,0.77,25
743,5,4,not turn anything in,0.6866666666666666,25
744,5,5,copy someone else's,0.5133333333333333,25
745,6,1,Make a shelter,0.8233333333333334,25
746,6,2,Collect food,0.83,25
747,6,3,Retrace their steps,0.82,25
748,6,4,call for help,0.8233333333333334,25
749,6,5,Look for other people,0.8066666666666666,25
750,1,1,ask for help,0.9666666666666667,26
751,1,2,see about a discount,0.9566666666666667,26
752,1,3,go somewhere else,0.8833333333333333,26
753,1,4,ask about a different medication,0.9766666666666667,26
754,1,5,steal,0.17666666666666667,26
755,2,1,call for help,0.9733333333333334,26
756,2,2,listen to the radio,0.6733333333333333,26
757,2,3,book a later flight on his phone,0.92,26
758,2,4,call a friend,0.9166666666666666,26
759,2,5,ask some one to help him get to the airport,0.67,26
760,3,1,use his own money,0.9333333333333333,26
761,3,2,recount,1.0,26
762,3,3,call the manager,0.94,26
763,3,4,search the employees,0.51,26
764,3,5,leave it as is,0.8066666666666666,26
